text,label
Cuz ibored. And don wanna study,ham
After the drug she will be able to eat.,ham
What your plan for pongal?,ham
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,spam
Good Morning plz call me sir,ham
S s..first time..dhoni rocks...,ham
if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,ham
Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,spam
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,spam
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,spam
I've sent ü my part..,ham
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,ham
S but mostly not like that.,ham
Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ham
"Babe, I'm back ... Come back to me ...",ham
Hope youre not having too much fun without me!! see u tomorrow love jess x,ham
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",ham
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,ham
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",ham
Hi dear we saw dear. We both are happy. Where you my battery is low,ham
Thank you princess! You are so sexy...,ham
"Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)",ham
Just finished eating. Got u a plate. NOT leftovers this time.,ham
I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,ham
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,spam
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?",ham
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,ham
U should make a fb list,ham
"Not really dude, have no friends i'm afraid :(",ham
Went to pay rent. So i had to go to the bank to authorise the payment.,ham
Wait . I will msg after  &lt;#&gt;  min.,ham
"What's up bruv, hope you had a great break. Do have a rewarding semester.",ham
I'll probably be around mu a lot,ham
Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,ham
O. Guess they both got screwd,ham
This single single answers are we fighting? Plus i said am broke and you didnt reply,ham
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam
Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,spam
"How long has it been since you screamed, princess?",ham
"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.",ham
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",spam
I anything lor...,ham
Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,spam
Alright took the morphine. Back in yo.,ham
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,spam
Ok. So april. Cant wait,ham
Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,ham
Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!,ham
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",ham
85233 FREE>Ringtone!Reply REAL,spam
He didn't see his shadow. We get an early spring yay,ham
Uhhhhrmm isnt having tb test bad when youre sick,ham
Still i have not checked it da. . .,ham
Many more happy returns of the day. I wish you happy birthday.,ham
"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",ham
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
I'm so in love with you. I'm excited each day i spend with you. You make me so happy.,ham
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,spam
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",ham
"Didn't try, g and I decided not to head out",ham
"Only just got this message, not ignoring you. Yes, i was. Shopping that is",ham
&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ham
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",ham
WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,spam
From 5 to 2 only my work timing.,ham
Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,ham
Just do what ever is easier for you,ham
Wat u doing there?,ham
Will ü b going to esplanade fr home?,ham
Ok i msg u b4 i leave my house.,ham
"Oh yes, why is it like torture watching england?",ham
Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,ham
What's a feathery bowa? Is that something guys have that I don't know about?,ham
Got it! It looks scrumptious... daddy wants to eat you all night long!,ham
Don know..he is watching film in computer..,ham
Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow,ham
Talk to g and x about that,ham
"I'm in solihull, | do you want anything?",ham
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",spam
I think that tantrum's finished so yeah I'll be by at some point,ham
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,ham
Lol! Oops sorry! Have fun.,ham
But really quite funny lor wat... Then u shd haf run shorter distance wat...,ham
Just send a text. We'll skype later.,ham
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",ham
Ok...,ham
"I'm not coming over, do whatever you want",ham
"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",spam
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,ham
Men like shorter ladies. Gaze up into his eyes.,ham
Hi' Test on  &lt;#&gt; rd ....,ham
I'm working technical support :)voice process.networking field.,ham
"""Thinking of u ;) x""",ham
India have to take lead:),ham
Can not use foreign stamps in this country.,ham
Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,ham
Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,ham
Hai priya are you right. What doctor said pa. Where are you.,ham
Was actually about to send you a reminder today. Have a wonderful weekend,ham
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham
Are you there in room.,ham
Ya had just now.onion roast.,ham
I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,ham
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,spam
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,ham
"Alright, see you in a bit",ham
You have 1 new voicemail. Please call 08719181513.,spam
"Hi ya babe x u 4goten bout me?' scammers getting smart..Though this is a regular vodafone no, if you respond you get further prem rate msg/subscription. Other nos used also. Beware!",spam
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,ham
"Haha, my friend tyler literally just asked if you could get him a dubsack",ham
But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.,ham
I always chat with you. In fact i need money can you raise me?,ham
I've told him that i've returned it. That should i re order it.,ham
You have 1 new voicemail. Please call 08719181503,spam
Except theres a chick with huge boobs.,ham
I went to project centre,ham
I have to take exam with march 3,ham
"""Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx""",ham
So u workin overtime nigpun?,ham
Omg how did u know what I ate?,ham
What year. And how many miles.,ham
Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging,ham
"Haha get used to driving to usf man, I know a lot of stoners",ham
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,ham
Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,spam
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",ham
Are you coming to day for class.,ham
I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,ham
Arun can u transfr me d amt,ham
You're right I have now that I think about it,ham
Ladies first and genus second k .,ham
"Okay. No no, just shining on. That was meant to be signing, but that sounds better.",ham
"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",ham
Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,ham
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,ham
"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",spam
Wa... U so efficient... Gee... Thanx...,ham
"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",ham
No..but heard abt tat..,ham
I am in hospital da. . I will return home in evening,ham
